Year,State Coverage,Region,Quantity,Total Value
1985,Georgia,South,51740000.0,270400000.0
1985,Hawaii,West,5564000.0,36300000.0
1985,Idaho,West,5460000.0,18380000.0
1985,Illinois,Midwest,61300000.0,241000000.0
1985,Indiana,Midwest,38100000.0,136900000.0
1985,Iowa,Midwest,32400000.0,125000000.0
1985,Kansas,Midwest,26200000.0,89000000.0
1985,Kentucky,South,41400000.0,154000000.0
1985,Louisiana,South,17970000.0,74000000.0
1985,Maine,Northeast,7850000.0,23110000.0
1985,Maryland,South,37500000.0,156600000.0
1985,Massachusetts,Northeast,21990000.0,90400000.0
1985,Michigan,Midwest,62300000.0,189000000.0
1985,Minnesota,Midwest,29740000.0,78100000.0
1985,Mississippi,South,13640000.0,46280000.0
1985,Missouri,Midwest,52700000.0,182000000.0
1985,Montana,West,9740000.0,31040000.0
1985,Nebraska,Midwest,14290000.0,47900000.0
1985,Nevada,West,9830000.0,31020000.0
1985,New Hampshire,Northeast,7180000.0,26230000.0
1985,New Jersey,Northeast,23820000.0,131000000.0
1985,New Mexico,West,10920000.0,38000000.0
1985,New York,Northeast,57300000.0,253500000.0
1985,North Carolina,South,43430000.0,214500000.0
1985,North Dakota,Midwest,6260000.0,13800000.0
1985,Ohio,Midwest,64700000.0,246000000.0
1985,Oklahoma,South,39700000.0,131100000.0
1985,Oregon,West,25200000.0,91000000.0
1985,Pennsylvania,Northeast,74200000.0,385000000.0
1985,Rhode Island,Northeast,2120000.0,11620000.0
1985,South Carolina,South,19900000.0,86500000.0
1985,South Dakota,Midwest,9500000.0,30400000.0
1985,Tennessee,South,40930000.0,178000000.0
1985,Texas,South,130200000.0,505000000.0
1985,Utah,West,16930000.0,50600000.0
1985,Vermont,Northeast,3980000.0,14470000.0
1985,Virginia,South,56200000.0,264000000.0
1985,Washington,West,29260000.0,93400000.0
1985,West Virginia,South,9336000.0,41300000.0
1985,Wisconsin,Midwest,27700000.0,78400000.0
1985,Wyoming,West,5020000.0,18330000.0
1986,Alabama,South,31580000.0,151800000.0
1986,Alaska,West,27010000.0,70500000.0
1986,Arizona,West,41780000.0,165100000.0
1986,Arkansas,South,21880000.0,85500000.0
1986,California,West,150900000.0,657000000.0
1986,Colorado,West,28360000.0,100800000.0
1986,Connecticut,Northeast,13570000.0,71800000.0
1986,Delaware,South,1400000.0,4160000.0
1986,Florida,South,88200000.0,355900000.0
1986,Georgia,South,58770000.0,316200000.0
1986,Hawaii,West,6989000.0,44770000.0
1986,Idaho,West,8540000.0,27500000.0
1986,Illinois,Midwest,65400000.0,262500000.0
1986,Indiana,Midwest,38300000.0,137700000.0
1986,Iowa,Midwest,34400000.0,138400000.0
1986,Kansas,Midwest,29300000.0,94000000.0
1986,Kentucky,South,41330000.0,154000000.0
1986,Louisiana,South,17900000.0,71400000.0
1986,Maine,Northeast,9230000.0,27200000.0
1986,Maryland,South,40500000.0,212900000.0
1986,Massachusetts,Northeast,26470000.0,110500000.0
1986,Michigan,Midwest,63800000.0,175800000.0
1986,Minnesota,Midwest,29330000.0,79400000.0
1986,Mississippi,South,15150000.0,47200000.0
1986,Missouri,Midwest,55240000.0,195100000.0
1986,Montana,West,9320000.0,25600000.0
1986,Nebraska,Midwest,12410000.0,41800000.0
1986,Nevada,West,12460000.0,42700000.0
1986,New Hampshire,Northeast,9270000.0,32000000.0
1986,New Jersey,Northeast,26600000.0,149100000.0
1986,New Mexico,West,11230000.0,41200000.0
1986,New York,Northeast,65100000.0,301000000.0
1986,North Carolina,South,46340000.0,230100000.0
1986,North Dakota,Midwest,4660000.0,10700000.0
1986,Ohio,Midwest,69100000.0,274000000.0
1986,Oklahoma,South,37400000.0,126600000.0
1986,Oregon,West,25900000.0,96000000.0
1986,Pennsylvania,Northeast,71700000.0,385900000.0
1986,Rhode Island,Northeast,2967000.0,13950000.0
1986,South Carolina,South,23030000.0,96500000.0
1986,South Dakota,Midwest,12080000.0,32500000.0
1986,Tennessee,South,43580000.0,200600000.0
1986,Texas,South,130400000.0,512000000.0
1986,Utah,West,18980000.0,53900000.0
1986,Vermont,Northeast,5840000.0,18800000.0
1986,Virginia,South,57800000.0,271500000.0
1986,Washington,West,32070000.0,110500000.0
1986,West Virginia,South,10250000.0,42870000.0
1986,Wisconsin,Midwest,39600000.0,116900000.0
1986,Wyoming,West,4600000.0,16900000.0
1987,Alabama,South,36540000.0,181600000.0
1987,Alaska,West,26540000.0,82350000.0
1987,Arizona,West,41600000.0,175000000.0
1987,Arkansas,South,20330000.0,87700000.0
1987,California,West,168200000.0,748000000.0
1987,Colorado,West,28000000.0,117800000.0
1987,Connecticut,Northeast,18020000.0,113700000.0
1987,Delaware,South,2090000.0,6400000.0
1987,Florida,South,98900000.0,425900000.0
1987,Georgia,South,63370000.0,345900000.0
1987,Hawaii,West,5835000.0,45000000.0
1987,Idaho,West,9990000.0,43300000.0
1987,Illinois,Midwest,73000000.0,309300000.0
1987,Indiana,Midwest,45300000.0,172200000.0
1987,Iowa,Midwest,40800000.0,173800000.0
1987,Kansas,Midwest,31700000.0,107400000.0
1987,Kentucky,South,45740000.0,188200000.0
1987,Louisiana,South,15080000.0,80100000.0
1987,Maine,Northeast,9620000.0,29630000.0
1987,Maryland,South,45100000.0,244900000.0
1987,Massachusetts,Northeast,33300000.0,154300000.0
1987,Michigan,Midwest,73200000.0,215000000.0
1987,Minnesota,Midwest,31060000.0,96600000.0
1987,Mississippi,South,14650000.0,56620000.0
1987,Missouri,Midwest,59690000.0,215400000.0
1987,Montana,West,7500000.0,22390000.0
1987,Nebraska,Midwest,13260000.0,45800000.0
1987,Nevada,West,10770000.0,36400000.0
1987,New Hampshire,Northeast,10510000.0,43700000.0
1987,New Jersey,Northeast,29700000.0,173200000.0
1987,New Mexico,West,11890000.0,46900000.0
1987,New York,Northeast,63100000.0,302000000.0
1987,North Carolina,South,52100000.0,267100000.0
1987,North Dakota,Midwest,4450000.0,10200000.0
1987,Ohio,Midwest,79800000.0,437000000.0
1987,Oklahoma,South,32330000.0,107900000.0
1987,Oregon,West,30500000.0,116100000.0
1987,Pennsylvania,Northeast,101600000.0,531900000.0
1987,Rhode Island,Northeast,3560000.0,18700000.0
1987,South Carolina,South,28800000.0,124500000.0
1987,South Dakota,Midwest,13310000.0,37600000.0
1987,Tennessee,South,53770000.0,255900000.0
1987,Texas,South,120200000.0,455000000.0
1987,Utah,West,26350000.0,80300000.0
1987,Vermont,Northeast,6220000.0,31200000.0
1987,Virginia,South,65800000.0,339400000.0
1987,Washington,West,36400000.0,128500000.0
1987,West Virginia,South,12207000.0,54100000.0
1987,Wisconsin,Midwest,42300000.0,128800000.0
1987,Wyoming,West,5240000.0,24000000.0
1988,Alabama,South,37600000.0,181400000.0
1988,Alaska,West,17230000.0,57100000.0
1988,Arizona,West,36110000.0,157000000.0
1988,Arkansas,South,22510000.0,96300000.0
1988,California,West,173500000.0,897000000.0
1988,Colorado,West,29220000.0,112300000.0
1988,Connecticut,Northeast,17800000.0,109000000.0
1988,Delaware,South,1750000.0,5990000.0
1988,Florida,South,92400000.0,427100000.0
1988,Georgia,South,60740000.0,347200000.0
1988,Hawaii,West,5761000.0,44170000.0
1988,Idaho,West,9380000.0,33000000.0
1988,Illinois,Midwest,79800000.0,344500000.0
1988,Indiana,Midwest,56700000.0,210000000.0
1988,Iowa,Midwest,37300000.0,165100000.0
1988,Kansas,Midwest,25460000.0,98000000.0
1988,Kentucky,South,51740000.0,223200000.0
1988,Louisiana,South,16260000.0,82000000.0
1988,Maine,Northeast,10510000.0,38300000.0
1988,Maryland,South,47200000.0,262200000.0
1988,Massachusetts,Northeast,36000000.0,171300000.0
1988,Michigan,Midwest,83700000.0,258000000.0
1988,Minnesota,Midwest,38130000.0,100900000.0
1988,Mississippi,South,13460000.0,47800000.0
1988,Missouri,Midwest,57500000.0,215900000.0
1988,Montana,West,8870000.0,24700000.0
1988,Nebraska,Midwest,14650000.0,50900000.0
1988,Nevada,West,15480000.0,56600000.0
1988,New Hampshire,Northeast,10430000.0,42400000.0
1988,New Jersey,Northeast,34100000.0,198200000.0
1988,New Mexico,West,11150000.0,45300000.0
1988,New York,Northeast,66900000.0,318000000.0
1988,North Carolina,South,55800000.0,288500000.0
1988,North Dakota,Midwest,3420000.0,8080000.0
1988,Ohio,Midwest,85300000.0,408000000.0
1988,Oklahoma,South,32310000.0,114700000.0
1988,Oregon,West,33600000.0,130300000.0
1988,Pennsylvania,Northeast,112900000.0,563000000.0
1988,Rhode Island,Northeast,3040000.0,17250000.0
1988,South Carolina,South,28130000.0,126800000.0
1988,South Dakota,Midwest,12180000.0,39300000.0
1988,Tennessee,South,53600000.0,258300000.0
1988,Texas,South,120100000.0,442000000.0
1988,Utah,West,22820000.0,70400000.0
1988,Vermont,Northeast,7300000.0,35500000.0
1988,Virginia,South,71300000.0,369600000.0
1988,Washington,West,40900000.0,143100000.0
1988,West Virginia,South,12000000.0,53700000.0
1988,Wisconsin,Midwest,48600000.0,158400000.0
1988,Wyoming,West,5370000.0,22800000.0
1989,Alabama,South,38240000.0,203500000.0
1989,Alaska,West,18030000.0,68800000.0
1989,Arizona,West,36830000.0,162600000.0
1989,Arkansas,South,23800000.0,101900000.0
1989,California,West,174800000.0,909000000.0
1989,Colorado,West,29590000.0,136400000.0
1989,Connecticut,Northeast,15660000.0,103400000.0
1989,Delaware,South,1720000.0,6200000.0
1989,Florida,South,92400000.0,396500000.0
1989,Georgia,South,51230000.0,281900000.0
1989,Hawaii,West,6174000.0,49900000.0
1989,Idaho,West,8250000.0,31500000.0
1989,Illinois,Midwest,85100000.0,366000000.0
1989,Indiana,Midwest,59700000.0,235200000.0
1989,Iowa,Midwest,37000000.0,148800000.0
1989,Kansas,Midwest,26200000.0,90200000.0
1989,Kentucky,South,48690000.0,203100000.0
1989,Louisiana,South,15210000.0,78800000.0
1989,Maine,Northeast,9240000.0,38900000.0
1989,Maryland,South,43300000.0,237500000.0
1989,Massachusetts,Northeast,23400000.0,124800000.0
1989,Michigan,Midwest,80600000.0,256000000.0
1989,Minnesota,Midwest,38550000.0,112800000.0
1989,Mississippi,South,15170000.0,55490000.0
1989,Missouri,Midwest,56070000.0,204500000.0
1989,Montana,West,7840000.0,23620000.0
1989,Nebraska,Midwest,17410000.0,61900000.0
1989,Nevada,West,19520000.0,74640000.0
1989,New Hampshire,Northeast,6139000.0,24420000.0
1989,New Jersey,Northeast,32700000.0,209400000.0
1989,New Mexico,West,13230000.0,57100000.0
1989,New York,Northeast,64900000.0,321000000.0
1989,North Carolina,South,56900000.0,301700000.0
1989,North Dakota,Midwest,3270000.0,8100000.0
1989,Ohio,Midwest,82400000.0,332000000.0
1989,Oklahoma,South,29110000.0,102000000.0
1989,Oregon,West,29800000.0,130900000.0
1989,Pennsylvania,Northeast,102200000.0,549600000.0
1989,Rhode Island,Northeast,2100000.0,11070000.0
1989,South Carolina,South,29000000.0,135300000.0
1989,South Dakota,Midwest,9290000.0,35100000.0
1989,Tennessee,South,53530000.0,274900000.0
1989,Texas,South,109500000.0,409000000.0
1989,Utah,West,17250000.0,60700000.0
1989,Vermont,Northeast,9090000.0,48500000.0
1989,Virginia,South,69800000.0,377700000.0
1989,Washington,West,46300000.0,180600000.0
1989,West Virginia,South,11980000.0,49200000.0
1989,Wisconsin,Midwest,43800000.0,140100000.0
1989,Wyoming,West,6790000.0,27500000.0
1990,Alabama,South,45500000.0,252200000.0
1990,Alaska,West,16150000.0,61600000.0
1990,Arizona,West,30110000.0,105700000.0
1990,Arkansas,South,24870000.0,112400000.0
1990,California,West,158600000.0,827000000.0
1990,Colorado,West,29500000.0,122600000.0
1990,Connecticut,Northeast,17000000.0,108500000.0
1990,Delaware,South,1980000.0,6970000.0
1990,Florida,South,84300000.0,376100000.0
1990,Georgia,South,52780000.0,333600000.0
1990,Hawaii,West,6747000.0,57860000.0
1990,Idaho,West,12270000.0,38500000.0
1990,Illinois,Midwest,86300000.0,388000000.0
1990,Indiana,Midwest,55000000.0,224900000.0
1990,Iowa,Midwest,39900000.0,165400000.0
1990,Kansas,Midwest,28760000.0,103400000.0
1990,Kentucky,South,53490000.0,212600000.0
1990,Louisiana,South,15110000.0,72700000.0
1990,Maine,Northeast,8680000.0,38000000.0
1990,Maryland,South,44300000.0,268000000.0
1990,Massachusetts,Northeast,19950000.0,106000000.0
1990,Michigan,Midwest,87800000.0,282000000.0
1990,Minnesota,Midwest,38960000.0,109400000.0
1990,Mississippi,South,13070000.0,51300000.0
1990,Missouri,Midwest,56590000.0,216100000.0
1990,Montana,West,8270000.0,29600000.0
1990,Nebraska,Midwest,14030000.0,51300000.0
1990,Nevada,West,18150000.0,64000000.0
1990,New Hampshire,Northeast,7494000.0,28300000.0
1990,New Jersey,Northeast,31800000.0,196200000.0
1990,New Mexico,West,11580000.0,52500000.0
1990,New York,Northeast,63400000.0,330000000.0
1990,North Carolina,South,58600000.0,320900000.0
1990,North Dakota,Midwest,7847000.0,21800000.0
1990,Ohio,Midwest,84300000.0,356000000.0
1990,Oklahoma,South,31380000.0,111500000.0
1990,Oregon,West,30600000.0,147500000.0
1990,Pennsylvania,Northeast,105800000.0,600300000.0
1990,Rhode Island,Northeast,3240000.0,17840000.0
1990,South Carolina,South,31630000.0,159900000.0
1990,South Dakota,Midwest,13140000.0,40500000.0
1990,Tennessee,South,56410000.0,292500000.0
1990,Texas,South,116000000.0,444000000.0
1990,Utah,West,16470000.0,65100000.0
1990,Vermont,Northeast,6690000.0,46900000.0
1990,Virginia,South,65800000.0,369000000.0
1990,Washington,West,48000000.0,174900000.0
1990,West Virginia,South,13810000.0,60200000.0
1990,Wisconsin,Midwest,50900000.0,164800000.0
1990,Wyoming,West,5930000.0,28400000.0
1991,Alabama,South,38600000.0,207700000.0
1991,Alaska,West,13790000.0,43890000.0
1991,Arizona,West,27460000.0,112200000.0
1991,Arkansas,South,29630000.0,132100000.0
1991,California,West,138200000.0,705000000.0
1991,Colorado,West,32300000.0,129200000.0
1991,Connecticut,Northeast,10770000.0,77500000.0
1991,Delaware,South,1450000.0,5100000.0
1991,Florida,South,73600000.0,312400000.0
1991,Georgia,South,45560000.0,237500000.0
1991,Hawaii,West,10863000.0,92900000.0
1991,Idaho,West,13730000.0,46400000.0
1991,Illinois,Midwest,92500000.0,385400000.0
1991,Indiana,Midwest,54300000.0,212400000.0
1991,Iowa,Midwest,46900000.0,203800000.0
1991,Kansas,Midwest,25510000.0,89300000.0
1991,Kentucky,South,53290000.0,219200000.0
1991,Louisiana,South,12100000.0,48900000.0
1991,Maine,Northeast,5250000.0,24700000.0
1991,Maryland,South,37300000.0,260800000.0
1991,Massachusetts,Northeast,16290000.0,90800000.0
1991,Michigan,Midwest,81600000.0,261000000.0
1991,Minnesota,Midwest,30580000.0,89400000.0
1991,Mississippi,South,10610000.0,39600000.0
1991,Missouri,Midwest,54610000.0,187100000.0
1991,Montana,West,6460000.0,19430000.0
1991,Nebraska,Midwest,14020000.0,50600000.0
1991,Nevada,West,19600000.0,75530000.0
1991,New Hampshire,Northeast,5710000.0,25350000.0
1991,New Jersey,Northeast,26040000.0,166900000.0
1991,New Mexico,West,11150000.0,49000000.0
1991,New York,Northeast,56400000.0,291500000.0
1991,North Carolina,South,55480000.0,279000000.0
1991,North Dakota,Midwest,4540000.0,12000000.0
1991,Ohio,Midwest,85700000.0,344000000.0
1991,Oklahoma,South,33860000.0,117800000.0
1991,Oregon,West,34800000.0,152100000.0
1991,Pennsylvania,Northeast,86900000.0,449800000.0
1991,Rhode Island,Northeast,2370000.0,13260000.0
